state,place_name,population
IL,Wood River,10270
IL,Woodhull,738
IL,Woodland,239
IL,Woodlawn,603
IL,Woodridge,33566
IL,Woodson,487
IL,Woodstock,25699
IL,Worden,1070
IL,Worth,10494
IL,Wyanet,869
IL,Wyoming,1258
IL,Xenia,372
IL,Yale,66
IL,Yates City,623
IL,Yorkville,24693
IL,Zeigler,1468
IL,Zion,24206
IN,Advance,505
IN,Akron,1113
IN,Alamo,66
IN,Albany,2282
IN,Albion,2222
IN,Alexandria,5163
IN,Alfordsville,64
IN,Alton,28
IN,Altona,218
IN,Ambia,229
IN,Amboy,308
IN,Amo,416
IN,Anderson,55199
IN,Andrews,1051
IN,Angola,9456
IN,Arcadia,1474
IN,Argos,1744
IN,Ashley,1043
IN,Atlanta,746
IN,Attica,3230
IN,Auburn,13888
IN,Aurora,3508
IN,Austin,4160
IN,Avilla,2475
IN,Avon,24231
IN,Bainbridge,706
IN,Bargersville,11075
IN,Batesville,7354
IN,Battle Ground,1879
IN,Bedford,13855
IN,Beech Grove,14422
IN,Berne,4227
IN,Bethany,95
IN,Beverly Shores,603
IN,Bicknell,3016
IN,Birdseye,410
IN,Bloomfield,2302
IN,Bloomingdale,269
IN,Bloomington,78840
IN,Blountsville,97
IN,Bluffton,10467
IN,Boonville,6682
IN,Borden,805
IN,Boston,148
IN,Boswell,801
IN,Bourbon,1673
IN,Brazil,8214
IN,Bremen,4604
IN,Bristol,1785
IN,Brook,934
IN,Brooklyn,2580
IN,Brooksburg,71
IN,Brookston,1648
IN,Brookville,2643
IN,Brownsburg,32250
IN,Brownstown,3013
IN,Bruceville,449
IN,Bryant,234
IN,Bunker Hill,800
IN,Burket,122
IN,Burlington,524
IN,Burnettsville,394
IN,Burns Harbor,2142
IN,Butler,2679
IN,Cadiz,162
IN,Cambridge City,1729
IN,Camden,600
IN,Campbellsburg,536
IN,Cannelburg,175
IN,Cannelton,1494
IN,Carbon,262
IN,Carlisle,616
IN,Carmel,102296
IN,Carthage,925
IN,Cayuga,944
IN,Cedar Grove,147
IN,Cedar Lake,16068
IN,Center Point,212
IN,Centerville,2749
IN,Chalmers,527
IN,Chandler,3883
IN,Charlestown,8460
IN,Chesterfield,2501
IN,Chesterton,14657
IN,Chrisney,468
IN,Churubusco,1866
IN,Cicero,5630
IN,Clarks Hill,613
IN,Clarksville,22208
IN,Clay City,886
IN,Claypool,397
IN,Clayton,927
IN,Clear Lake,357
IN,Clermont,1367
IN,Clifford,212
IN,Clinton,4790
IN,Cloverdale,2152
IN,Coatesville,568
IN,Colfax,698
IN,Columbia City,10126
IN,Columbus,51522
IN,Connersville,13298
IN,Converse,1117
IN,Corunna,240
IN,Corydon,3168
IN,Country Club Heights,97
IN,Covington,2733
IN,Crandall,138
IN,Crane,165
IN,Crawfordsville,16577
IN,Cromwell,481
IN,Crothersville,1493
IN,Crown Point,34884
IN,Crows Nest,65
IN,Culver,1196
IN,Cumberland,6419
IN,Cynthiana,549
IN,Dale,1522
IN,Daleville,1702
IN,Dana,549
IN,Danville,11525
IN,Darlington,718
IN,Darmstadt,1407
IN,Dayton,1358
IN,DeMotte,4274
IN,Decatur,10020
IN,Decker,201
IN,Delphi,2997
IN,Denver,463
IN,Dillsboro,1383
IN,Dublin,677
IN,Dugger,796
IN,Dune Acres,234
IN,Dunkirk,2098
IN,Dunreith,170
IN,Dupont,339
IN,Dyer,16333
IN,Earl Park,363
IN,East Chicago,25830
IN,East Germantown,262
IN,Eaton,1590
IN,Economy,145
IN,Edgewood,2058
IN,Edinburgh,4429
IN,Edwardsport,282
IN,Elberfeld,662
IN,Elizabeth,202
IN,Elizabethtown,414
IN,Elkhart,53484
IN,Ellettsville,6694
IN,Elnora,627
IN,Elwood,8423
IN,English,678
IN,Etna Green,569
IN,Evansville,115332
IN,Fairland,535
IN,Fairmount,2659
IN,Fairview Park,1410
IN,Farmersburg,1065
IN,Farmland,1250
IN,Ferdinand,2189
IN,Fillmore,549
IN,Fishers,104094
IN,Flora,2101
IN,Fort Branch,2931
IN,Fort Wayne,269994
IN,Fortville,4814
IN,Fountain City,707
IN,Fowler,2349
IN,Fowlerton,272
IN,Francesville,826
IN,Francisco,534
IN,Frankfort,16409
IN,Franklin,25908
IN,Frankton,1792
IN,Fremont,2063
IN,French Lick,1731
IN,Fulton,299
IN,Galveston,1276
IN,Garrett,6661
IN,Gary,67652
IN,Gas City,6091
IN,Gaston,800
IN,Geneva,1275
IN,Gentryville,254
IN,Georgetown,3781
IN,Glenwood,240
IN,Goodland,965
IN,Goshen,34355
IN,Gosport,847
IN,Grabill,1144
IN,Grandview,694
IN,Greencastle,9882
IN,Greendale,4564
IN,Greenfield,25920
IN,Greens Fork,328
IN,Greensboro,125
IN,Greensburg,12363
IN,Greentown,2405
IN,Greenville,1441
IN,Greenwood,66296
IN,Griffin,142
IN,Griffith,16222
IN,Hagerstown,1669
IN,Hamilton,1554
IN,Hamlet,772
IN,Hammond,76193
IN,Hanover,3814
IN,Harmony,673
IN,Hartford City,5974
IN,Hartsville,320
IN,Haubstadt,1622
IN,Hazleton,186
IN,Hebron,3735
IN,Highland,23525
IN,Hillsboro,506
IN,Hobart,29408
IN,Holland,610
IN,Holton,427
IN,Homecroft,741
IN,Hope,2144
IN,Hudson,591
IN,Huntertown,11316
IN,Huntingburg,6495
IN,Huntington,16992
IN,Hymera,659
IN,Indian Village,117
IN,Indianapolis city (balance),879293
IN,Ingalls,2602
IN,Jamestown,951
IN,Jasonville,2008
IN,Jasper,16781
IN,Jeffersonville,51235
IN,Jonesboro,1502
IN,Jonesville,179
IN,Kempton,279
IN,Kendallville,10239
IN,Kennard,450
IN,Kentland,1613
IN,Kewanna,571
IN,Kingman,566
IN,Kingsbury,188
IN,Kingsford Heights,1325
IN,Kirklin,705
IN,Knightstown,2150
IN,Knightsville,700
IN,Knox,3599
IN,Kokomo,59890
IN,Kouts,2054
IN,La Crosse,563
IN,La Fontaine,795
IN,La Paz,463
IN,La Porte,22486
IN,Laconia,71
IN,Ladoga,1092
IN,Lafayette,71216
IN,Lagrange,2735
IN,Lagro,346
IN,Lake Station,13047
IN,Lakeville,876
IN,Lanesville,941
IN,Lapel,2390
IN,Larwill,272
IN,Laurel,412
IN,Lawrence,49235
IN,Lawrenceburg,5194
IN,Leavenworth,288
IN,Lebanon,17252
IN,Leesburg,548
IN,Leo-Cedarville,3720
IN,Lewisville,340
IN,Liberty,2010
IN,Ligonier,4608
IN,Linden,725
IN,Linton,5194
IN,Little York,188
IN,Livonia,98
IN,Lizton,513
IN,Logansport,18233
IN,Long Beach,1174
IN,Loogootee,2616
IN,Losantville,217
IN,Lowell,11239
IN,Lynn,943
IN,Lynnville,866
IN,Lyons,633
IN,Mackey,127
IN,Macy,196
IN,Madison,12208
IN,Marengo,815
IN,Marion,28105
IN,Markle,1079
IN,Markleville,486
IN,Marshall,275
IN,Martinsville,11946
IN,Matthews,495
IN,Mauckport,46
IN,McCordsville,11273
IN,Mecca,274
IN,Medaryville,556
IN,Medora,631
IN,Mellott,171
IN,Mentone,922
IN,Meridian Hills,1754
IN,Merom,208
IN,Merrillville,36347
IN,Michiana Shores,301
IN,Michigan City,31659
IN,Michigantown,424
IN,Middlebury,3676
IN,Middletown,2264
IN,Milan,1832
IN,Milford,1606
IN,Millersburg,948
IN,Millhousen,148
IN,Milltown,797
IN,Milton,456
IN,Mishawaka,50842
IN,Mitchell,3942
IN,Modoc,160
IN,Monon,1938
IN,Monroe,894
IN,Monroe City,496
IN,Monroeville,1330
IN,Monrovia,2208
IN,Monterey,187
IN,Montezuma,927
IN,Montgomery,782
IN,Monticello,5543
IN,Montpelier,1514
IN,Mooreland,338
IN,Moores Hill,687
IN,Mooresville,9859
IN,Morgantown,1003
IN,Morocco,1071
IN,Morristown,1189
IN,Mount Auburn,125
IN,Mount Ayr,115
IN,Mount Carmel,79
IN,Mount Etna,112
IN,Mount Summit,350
IN,Mount Vernon,6355
IN,Mulberry,1217
IN,Muncie,65081
IN,Munster,23614
IN,Napoleon,236
IN,Nappanee,6872
IN,Nashville,1265
IN,New Albany,37329
IN,New Amsterdam,12
IN,New Carlisle,1910
IN,New Castle,17329
IN,New Chicago,1961
IN,New Harmony,686
IN,New Haven,15974
IN,New Market,571
IN,New Middletown,92
IN,New Palestine,3541
IN,New Pekin,1323
IN,New Point,317
IN,New Richmond,314
IN,New Ross,312
IN,New Whiteland,5773
IN,Newberry,160
IN,Newburgh,3416
IN,Newport,411
IN,Newtown,218
IN,Noblesville,73916
IN,North Crows Nest,42
IN,North Judson,1813
IN,North Liberty,1625
IN,North Manchester,5225
IN,North Salem,472
IN,North Vernon,6566
IN,North Webster,994
IN,Oakland City,2260
IN,Oaktown,584
IN,Odon,1383
IN,Ogden Dunes,1173
IN,Oldenburg,648
IN,Onward,77
IN,Oolitic,1135
IN,Orestes,338
IN,Orland,394
IN,Orleans,2069
IN,Osceola,2593
IN,Osgood,1594
IN,Ossian,3382
IN,Otterbein,1130
IN,Owensville,1336
IN,Oxford,1165
IN,Palmyra,902
IN,Paoli,3600
IN,Paragon,565
IN,Parker City,1263
IN,Patoka,707
IN,Patriot,205
IN,Pendleton,5604
IN,Pennville,615
IN,Perrysville,457
IN,Peru,10953
IN,Petersburg,2260
IN,Pierceton,925
IN,Pine Village,211
IN,Pittsboro,4235
IN,Plainfield,37047
IN,Plainville,491
IN,Plymouth,10989
IN,Poneto,175
IN,Portage,38513
IN,Porter,5204
IN,Portland,6187
IN,Poseyville,967
IN,Pottawattamie Park,235
IN,Prince's Lakes,1371
IN,Princeton,8401
IN,Redkey,1073
IN,Remington,1360
IN,Rensselaer,5684
IN,Reynolds,536
IN,Richland,412
IN,Richmond,35425
IN,Ridgeville,684
IN,Riley,237
IN,Rising Sun,2228
IN,River Forest,25
IN,Roachdale,861
IN,Roann,435
IN,Roanoke,1784
IN,Rochester,6211
IN,Rockport,1977
IN,Rockville,2592
IN,Rocky Ripple,643
IN,Rome City,1304
IN,Rosedale,651
IN,Roseland,851
IN,Rossville,1500
IN,Royal Center,797
IN,Rushville,6191
IN,Russellville,312
IN,Russiaville,1310
IN,Salamonia,148
IN,Salem,6437
IN,Saltillo,98
IN,Sandborn,362
IN,Santa Claus,2609
IN,Saratoga,227
IN,Schererville,29657
IN,Schneider,261
IN,Scottsburg,7373
IN,Seelyville,1009
IN,Sellersburg,10058
IN,Selma,740
IN,Seymour,21666
IN,Shadeland,1811
IN,Shamrock Lakes,218
IN,Sharpsville,543
IN,Shelburn,1117
IN,Shelbyville,20609
IN,Sheridan,3361
IN,Shipshewana,855
IN,Shirley,822
IN,Shoals,680
IN,Sidney,128
IN,Silver Lake,868
IN,Somerville,249
IN,South Bend,103395
IN,South Whitley,1818
IN,Southport,2068
IN,Speedway,14157
IN,Spencer,2464
IN,Spiceland,956
IN,Spring Grove,331
IN,Spring Hill,92
IN,Spring Lake,211
IN,Springport,138
IN,Spurgeon,166
IN,St. Joe,423
IN,St. John,23644
IN,St. Leon,665
IN,St. Paul,960
IN,State Line City,123
IN,Staunton,470
IN,Stilesville,274
IN,Stinesville,202
IN,Straughn,260
IN,Sullivan,4223
IN,Sulphur Springs,335
IN,Summitville,991
IN,Sunman,931
IN,Swayzee,902
IN,Sweetser,1064
IN,Switz City,266
IN,Syracuse,3217
IN,Tell City,7485
IN,Tennyson,224
IN,Terre Haute,58502
IN,Thorntown,1416
IN,Tipton,5245
IN,Topeka,1223
IN,Town of Pines,594
IN,Trafalgar,1563
IN,Trail Creek,2027
IN,Troy,361
IN,Ulen,113
IN,Union City,3423
IN,Uniondale,276
IN,Universal,281
IN,Upland,3808
IN,Utica,1236
IN,Valparaiso,34627
IN,Van Buren,783
IN,Veedersburg,2085
IN,Vera Cruz,75
IN,Vernon,236
IN,Versailles,2188
IN,Vevay,1777
IN,Vincennes,16588
IN,Wabash,10269
IN,Wakarusa,1999
IN,Walkerton,2091
IN,Wallace,79
IN,Walton,985
IN,Wanatah,988
IN,Warren,1191
IN,Warren Park,1472
IN,Warsaw,16097
IN,Washington,12513
IN,Waterloo,2157
IN,Waveland,434
IN,Waynetown,973
IN,West Baden Springs,560
IN,West College Corner,534
IN,West Harrison,334
IN,West Lafayette,44829
IN,West Lebanon,692
IN,West Terre Haute,2151
IN,Westfield,57746
IN,Westport,1385
IN,Westville,5268
IN,Wheatfield,938
IN,Wheatland,389
IN,Whiteland,5415
IN,Whitestown,13049
IN,Whitewater,68
IN,Whiting,4506
IN,Wilkinson,409
IN,Williams Creek,425
IN,Williamsport,1965
IN,Winamac,2287
IN,Winchester,4778
IN,Windfall City,684
IN,Winfield,8045
IN,Wingate,245
IN,Winona Lake,5099
IN,Winslow,757
IN,Wolcott,954
IN,Wolcottville,1028
IN,Woodburn,1591
IN,Woodlawn Heights,88
IN,Worthington,1406
IN,Wynnedale,213
IN,Yeoman,119
IN,Yorktown,11740
IN,Zanesville,588
IN,Zionsville,32534
KS,Abbyville,81
KS,Abilene,6443
KS,Admire,132
KS,Agenda,44
KS,Agra,198
KS,Albert,126
KS,Alden,120
KS,Alexander,48
KS,Allen,162
KS,Alma,822
KS,Almena,353
KS,Alta Vista,412
KS,Altamont,1047
KS,Alton,97
KS,Altoona,343
KS,Americus,772
KS,Andale,928
KS,Andover,15814
KS,Anthony,2069
KS,Arcadia,257
KS,Argonia,451
KS,Arkansas City,11765
KS,Arlington,431
KS,Arma,1384
KS,Ashland,724
KS,Assaria,423
KS,Atchison,10670
KS,Athol,41
KS,Atlanta,165
KS,Attica,508
KS,Atwood,1242
KS,Auburn,1261
KS,Augusta,9245
KS,Aurora,54
KS,Axtell,399
KS,Baldwin City,4929
KS,Barnard,59
KS,Barnes,163
KS,Bartlett,70
KS,Basehor,7719
KS,Bassett,22
KS,Baxter Springs,3830
KS,Bazine,269
KS,Beattie,196
KS,Bel Aire,9537
KS,Belle Plaine,1452
KS,Belleville,1987
KS,Beloit,3358
KS,Belpre,95
KS,Belvue,204
KS,Benedict,70
KS,Bennington,641
KS,Bentley,572
KS,Benton,945
KS,Bern,160
KS,Beverly,134
KS,Bird City,446
KS,Bison,171
KS,Blue Mound,222
KS,Blue Rapids,924
KS,Bluff City,47
KS,Bogue,151
KS,Bonner Springs,7621
KS,Brewster,287
KS,Bronson,307
KS,Brookville,236
KS,Brownell,23
KS,Bucklin,706
KS,Buffalo,212
KS,Buhler,1315
KS,Bunker Hill,110
KS,Burden,508
KS,Burdett,220
KS,Burlingame,955
KS,Burlington,2593
KS,Burns,232
KS,Burr Oak,136
KS,Burrton,843
KS,Bushong,28
KS,Bushton,195
KS,Byers,37
KS,Caldwell,1008
KS,Cambridge,91
KS,Caney,1732
KS,Canton,665
KS,Carbondale,1318
KS,Carlton,36
KS,Cassoday,111
KS,Cawker City,453
KS,Cedar,12
KS,Cedar Point,21
KS,Cedar Vale,469
KS,Centralia,492
KS,Chanute,8468
KS,Chapman,1372
KS,Chase,389
KS,Chautauqua,107
KS,Cheney,2160
KS,Cherokee,589
KS,Cherryvale,2128
KS,Chetopa,911
KS,Cimarron,1994
KS,Circleville,153
KS,Claflin,543
KS,Clay Center,4094
KS,Clayton,46
KS,Clearwater,2642
KS,Clifton,451
KS,Climax,43
KS,Clyde,681
KS,Coats,68
KS,Coffeyville,8570
KS,Colby,5589
KS,Coldwater,673
KS,Collyer,93
KS,Colony,377
KS,Columbus,2870
KS,Colwich,1453
KS,Concordia,5004
KS,Conway Springs,1117
KS,Coolidge,79
KS,Copeland,251
KS,Corning,211
KS,Cottonwood Falls,854
KS,Council Grove,2125
KS,Courtland,291
KS,Coyville,59
KS,Cuba,138
KS,Cullison,83
KS,Culver,113
KS,Cunningham,412
KS,Damar,109
KS,Danville,29
KS,De Soto,6539
KS,Dearing,373
KS,Deerfield,683
KS,Delia,152
KS,Delphos,301
KS,Denison,144
KS,Denton,129
KS,Derby,26233
KS,Dexter,231
KS,Dighton,938
KS,Dodge City,27514
KS,Dorrance,143
KS,Douglass,1542
KS,Downs,790
KS,Dresden,43
KS,Dunlap,28
KS,Durham,92
KS,Dwight,213
KS,Earlton,59
KS,Eastborough,743
KS,Easton,211
KS,Edgerton,1718
KS,Edmond,27
KS,Edna,382
KS,Edwardsville,4641
KS,Effingham,484
KS,El Dorado,12919
KS,Elbing,224
KS,Elgin,56
KS,Elk City,254
KS,Elk Falls,111
KS,Elkhart,1800
KS,Ellinwood,1960
KS,Ellis,1921
KS,Ellsworth,3133
KS,Elmdale,40
KS,Elsmore,52
KS,Elwood,1122
KS,Emmett,170
KS,Emporia,24105
KS,Englewood,51
KS,Ensign,168
KS,Enterprise,710
KS,Erie,1019
KS,Esbon,66
KS,Eskridge,437
KS,Eudora,6466
KS,Eureka,2264
KS,Everest,254
KS,Fairview,236
KS,Fairway,4158
KS,Fall River,127
KS,Florence,384
KS,Fontana,226
KS,Ford,204
KS,Formoso,90
KS,Fort Scott,7565
KS,Fowler,514
KS,Frankfort,717
KS,Frederick,10
KS,Fredonia,2073
KS,Frontenac,3372
KS,Fulton,167
KS,Galatia,43
KS,Galena,2752
KS,Galesburg,141
KS,Galva,829
KS,Garden City,27371
KS,Garden Plain,952
KS,Gardner,25378
KS,Garfield,145
KS,Garnett,3197
KS,Gas,466
KS,Gaylord,86
KS,Gem,95
KS,Geneseo,228
KS,Geuda Springs,156
KS,Girard,2465
KS,Glade,52
KS,Glasco,438
KS,Glen Elder,362
KS,Goddard,5708
KS,Goessel,553
KS,Goff,105
KS,Goodland,4403
KS,Gorham,383
KS,Gove City,80
KS,Grainfield,319
KS,Grandview Plaza,1630
KS,Great Bend,14372
KS,Greeley,274
KS,Greeley County unified government (balance),376
KS,Green,95
KS,Greenleaf,347
KS,Greensburg,704
KS,Grenola,148
KS,Gridley,311
KS,Grinnell,256
KS,Gypsum,392
KS,Haddam,108
KS,Halstead,2138
KS,Hamilton,181
KS,Hamlin,24
KS,Hanover,688
KS,Hanston,250
KS,Hardtner,161
KS,Harper,1304
KS,Hartford,360
KS,Harveyville,178
KS,Havana,81
KS,Haven,1168
KS,Havensville,126
KS,Haviland,661
KS,Hays,21040
KS,Haysville,11268
KS,Hazelton,82
KS,Hepler,92
KS,Herington,2098
KS,Herndon,118
KS,Hesston,3473
KS,Hiawatha,3190
KS,Highland,922
KS,Hill City,1385
KS,Hillsboro,2688
KS,Hoisington,2617
KS,Holcomb,2190
KS,Hollenberg,13
KS,Holton,3382
KS,Holyrood,387
KS,Hope,309
KS,Horace,92
KS,Horton,1480
KS,Howard,569
KS,Hoxie,1198
KS,Hoyt,595
KS,Hudson,91
KS,Hugoton,3613
KS,Humboldt,1816
KS,Hunnewell,43
KS,Hunter,53
KS,Huron,72
KS,Hutchinson,39662
KS,Independence,8315
KS,Ingalls,252
KS,Inman,1320
KS,Iola,5318
KS,Isabel,64
KS,Iuka,151
KS,Jamestown,234
KS,Jennings,81
KS,Jetmore,740
KS,Jewell,353
KS,Johnson City,1334
KS,Junction City,21856
KS,Kanopolis,431
KS,Kanorado,150
KS,Kansas City,152933
KS,Kechi,2380
KS,Kensington,404
KS,Kincaid,107
KS,Kingman,2890
KS,Kinsley,1370
KS,Kiowa,869
KS,Kirwin,131
KS,Kismet,332
KS,La Crosse,1209
KS,La Cygne,1035
KS,La Harpe,488
KS,Labette,54
KS,Lake Quivira,1014
KS,Lakin,2121
KS,Lancaster,239
KS,Lane,246
KS,Langdon,40
KS,Lansing,11221
KS,Larned,3675
KS,Latham,100
KS,Latimer,31
KS,Lawrence,96207
KS,LeRoy,444
KS,Leavenworth,37034
KS,Leawood,33980
KS,Lebanon,182
KS,Lebo,875
KS,Lecompton,595
KS,Lehigh,160
KS,Lenexa,58536
KS,Lenora,200
KS,Leon,662
KS,Leona,38
KS,Leonardville,429
KS,Leoti,1432
KS,Lewis,376
KS,Liberal,18999
KS,Liberty,95
KS,Liebenthal,87
KS,Lincoln Center,1155
KS,Lincolnville,167
KS,Lindsborg,3811
KS,Linn,384
KS,Linn Valley,1098
KS,Linwood,425
KS,Little River,465
KS,Logan,436
KS,Lone Elm,21
KS,Long Island,134
KS,Longford,71
KS,Longton,283
KS,Lorraine,134
KS,Lost Springs,54
KS,Louisburg,5170
KS,Louisville,146
KS,Lucas,338
KS,Luray,164
KS,Lyndon,1039
KS,Lyons,3498
KS,Macksville,453
KS,Madison,668
KS,Mahaska,43
KS,Maize,6802
KS,Manchester,49
KS,Manhattan,53682
KS,Mankato,813
KS,Manter,120
KS,Maple Hill,634
KS,Mapleton,98
KS,Marion,1898
KS,Marquette,592
KS,Marysville,3405
KS,Matfield Green,52
KS,Mayetta,355
KS,Mayfield,73
KS,McCracken,144
KS,McCune,370
KS,McDonald,117
KS,McFarland,277
KS,McLouth,835
KS,McPherson,13906
KS,Meade,1442
KS,Medicine Lodge,1707
KS,Melvern,349
KS,Menlo,33
KS,Meriden,725
KS,Merriam,10875
KS,Milan,52
KS,Milford,388
KS,Miltonvale,439
KS,Minneapolis,1936
KS,Minneola,691
KS,Mission,10014
KS,Mission Hills,3525
KS,Mission Woods,197
KS,Moline,340
KS,Montezuma,976
KS,Moran,465
KS,Morganville,183
KS,Morland,113
KS,Morrill,213
KS,Morrowville,114
KS,Moscow,260
KS,Mound City,645
KS,Mound Valley,347
KS,Moundridge,1955
KS,Mount Hope,800
KS,Mulberry,410
KS,Mullinville,185
KS,Mulvane,6936
KS,Munden,97
KS,Muscotah,155
KS,Narka,81
KS,Nashville,51
KS,Natoma,296
KS,Neodesha,2196
KS,Neosho Falls,136
KS,Neosho Rapids,232
KS,Ness City,1311
KS,Netawaka,140
KS,New Albany,57
KS,New Cambria,106
KS,New Strawn,407
KS,Newton,18251
KS,Nickerson,1053
KS,Niotaze,89
KS,Norcatur,158
KS,North Newton,1787
KS,Norton,2676
KS,Nortonville,591
KS,Norwich,417
KS,Oak Hill,25
KS,Oakley,1982
KS,Oberlin,1605
KS,Offerle,165
KS,Ogden,1628
KS,Oketo,64
KS,Olathe,147461
KS,Olivet,74
KS,Olmitz,89
KS,Olpe,518
KS,Olsburg,223
KS,Onaga,675
KS,Oneida,58
KS,Osage City,2814
KS,Osawatomie,4241
KS,Osborne,1303
KS,Oskaloosa,1080
KS,Oswego,1637
KS,Otis,286
KS,Ottawa,12686
KS,Overbrook,984
KS,Overland Park,197089
KS,Oxford,1042
KS,Ozawkie,627
KS,Palco,203
KS,Palmer,124
KS,Paola,5780
KS,Paradise,33
KS,Park,115
KS,Park City,8808
KS,Parker,231
KS,Parkerfield,406
KS,Parkerville,48
KS,Parsons,9362
KS,Partridge,209
KS,Pawnee Rock,189
KS,Paxico,210
KS,Peabody,920
KS,Penalosa,18
KS,Perry,851
KS,Peru,101
KS,Phillipsburg,2244
KS,Pittsburg,20504
KS,Plains,1017
KS,Plainville,1698
KS,Pleasanton,1199
KS,Plevna,84
KS,Pomona,890
KS,Portis,84
KS,Potwin,422
KS,Powhattan,67
KS,Prairie View,99
KS,Prairie Village,22900
KS,Pratt,6546
KS,Prescott,212
KS,Preston,118
KS,Pretty Prairie,653
KS,Princeton,254
KS,Protection,487
KS,Quenemo,287
KS,Quinter,948
KS,Radium,21
KS,Ramona,78
KS,Randall,78
KS,Randolph,156
KS,Ransom,254
KS,Rantoul,171
KS,Raymond,85
KS,Reading,183
KS,Redfield,91
KS,Republic,79
KS,Reserve,69
KS,Rexford,197
KS,Richfield,27
KS,Richmond,441
KS,Riley,929
KS,Robinson,175
KS,Roeland Park,6712
KS,Rolla,371
KS,Rose Hill,4332
KS,Roseland,74
KS,Rossville,1090
KS,Rozel,99
KS,Rush Center,136
KS,Russell,4400
KS,Russell Springs,23
KS,Sabetha,2493
KS,Salina,45792
KS,Satanta,1055
KS,Savonburg,77
KS,Sawyer,89
KS,Scammon,368
KS,Scandia,337
KS,Schoenchen,169
KS,Scott City,3931
KS,Scottsville,25
KS,Scranton,645
KS,Sedan,989
KS,Sedgwick,1581
KS,Selden,183
KS,Seneca,2142
KS,Severance,77
KS,Severy,198
KS,Seward,45
KS,Sharon,141
KS,Sharon Springs,751
KS,Shawnee,69417
KS,Silver Lake,1315
KS,Simpson,80
KS,Smith Center,1585
KS,Smolan,160
KS,Soldier,103
KS,Solomon,1000
KS,South Haven,326
KS,South Hutchinson,2506
KS,Spearville,785
KS,Speed,35
KS,Spivey,58
KS,Spring Hill,9689
KS,St. Francis,1276
KS,St. George,1122
KS,St. John,1171
KS,St. Marys,2748
KS,St. Paul,603
KS,Stafford,925
KS,Stark,66
KS,Sterling,2275
KS,Stockton,1438
KS,Strong City,388
KS,Sublette,1352
KS,Summerfield,122
KS,Sun City,35
KS,Susank,29
KS,Sylvan Grove,288
KS,Sylvia,211
KS,Syracuse,1767
KS,Tampa,105
KS,Tescott,264
KS,Thayer,425
KS,The Highlands,347
KS,Timken,36
KS,Tipton,189
KS,Tonganoxie,6102
KS,Topeka,125475
KS,Toronto,205
KS,Towanda,1439
KS,Tribune,713
KS,Troy,966
KS,Turon,307
KS,Tyro,172
KS,Udall,644
KS,Ulysses,5616
KS,Uniontown,297
KS,Utica,98
KS,Valley Center,7347
KS,Valley Falls,1075
KS,Vermillion,79
KS,Victoria,1112
KS,Vining,40
KS,Viola,111
KS,Virgil,48
KS,WaKeeney,1745
KS,Wakefield,843
KS,Waldo,32
KS,Waldron,9
KS,Wallace,45
KS,Walnut,190
KS,Walton,218
KS,Wamego,4846
KS,Washington,1065
KS,Waterville,652
KS,Wathena,1249
KS,Waverly,559
KS,Webber,27
KS,Weir,562
KS,Wellington,7568
KS,Wellsville,1930
KS,West Mineral,148
KS,Westmoreland,723
KS,Westphalia,130
KS,Westwood,1721
KS,Westwood Hills,395
KS,Wetmore,340
KS,Wheaton,104
KS,White City,445
KS,White Cloud,117
KS,Whitewater,664
KS,Whiting,195
KS,Wichita,396119
KS,Willard,75
KS,Williamsburg,386
KS,Willis,23
KS,Willowbrook,71
KS,Wilmore,37
KS,Wilsey,139
KS,Wilson,837
KS,Winchester,447
KS,Windom,89
KS,Winfield,11669
KS,Winona,180
KS,Woodbine,160
KS,Woodston,90
KS,Yates Center,1327
KS,Zenda,68
KS,Zurich,81
KY,Adairville,871
KY,Albany,1735
KY,Alexandria,10673
KY,Allen,177
KY,Anchorage,2475
KY,Arlington,253
KY,Ashland,21154
KY,Auburn,1637
KY,Audubon Park,1410
KY,Augusta,1090
KY,Bancroft,498
KY,Barbourmeade,1204
KY,Barbourville,3145
KY,Bardstown,13832
KY,Bardwell,690
KY,Barlow,638
KY,Beattyville,2148
KY,Beaver Dam,3498
KY,Bedford,527
KY,Beechwood Village,1259
KY,Bellefonte,886
KY,Bellemeade,893
KY,Bellevue,5671
KY,Bellewood,335
KY,Benham,471
KY,Benton,4765
KY,Berea,15998
KY,Berry,256
KY,Blaine,68
KY,Blandville,71
KY,Bloomfield,976
KY,Blue Ridge Manor,784
KY,Bonnieville,271
KY,Booneville,163
KY,Bowling Green,76212
KY,Bradfordsville,273
KY,Brandenburg,2944
KY,Bremen,172
KY,Briarwood,440
KY,Brodhead,1124
KY,Broeck Pointe,244
KY,Bromley,717
KY,Brooksville,652
KY,Brownsboro Farm,635
KY,Brownsboro Village,303
KY,Brownsville,888
KY,Buckhorn,83
KY,Burgin,1000
KY,Burkesville,1388
KY,Burnside,707
KY,Butler,642
KY,Cadiz,2713
KY,Calhoun,714
KY,California,81
KY,Calvert City,2517
KY,Camargo,1036
KY,Cambridge,160
KY,Campbellsburg,848
KY,Campbellsville,11653
KY,Campton,303
KY,Caneyville,530
KY,Carlisle,2112
KY,Carrollton,3914
KY,Carrsville,46
KY,Catlettsburg,1738
KY,Cave City,2360
KY,Centertown,414
KY,Central City,5800
KY,Clarkson,953
KY,Clay,994
KY,Clay City,1178
KY,Clinton,1202
